id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
76,1239.282494,18.04735027,13.14200715,15.63787977,10.72680168,13.71394618,8.316267488,3.798553119,101.1989153,0.0,607.0815697,1.056603774,1.735849057,2.396226415,-1.87,580.139,7.658655558,12.43866522,-5.627087584,22,42.36385273,21.33513764,0.0,0.0,19.18694784,21.55257398,62.10730426,36.75648535,90.25338678,0,0,1,1,1,0,0,0
77,635.0746548,15.11049699,9.957047497,9.957047497,9.042890722,9.042890722,8.36459048,7.241293732,111.9383227,0.0,530.180447,0.836363636,1.454545455,2.227272727,-0.56,504.659,16.41945814,12.09279628,-2.221747921,20,67.14363027,0.0,45.44866694,97.7039902,0.0,0.0,92.11767684,23.68431477,84.43839499,0,0,1,1,0,0,0,0
78,396.0135696,7.43042811,4.337840531,4.337840531,3.484267642,3.484267642,2.441329319,1.794089503,39.15157356,0.0,215.0194883,1.2,1.8,2.2,-1.95,205.018,2.773852931,10.405416,-4.640983832,8,12.08368166,5.969305288,0.0,0.0,0.0,11.93861058,12.08368166,13.8256584,52.33333333,2,2,1,0,0,1,0,0
79,801.76202,14.37911652,11.84597657,11.84597657,8.299247443,8.299247443,5.148243798,3.691667633,40.68811016,17.91984529,477.054961,1.166666667,1.833333333,2.541666667,-1.32,456.088,6.617982879,12.4289585,-1.863973748,10,16.88524788,11.75641644,0.0,13.8474744,6.420821623,32.8000429,69.34789669,19.17814874,83.57088774,0,0,1,1,0,1,0,0
80,202.2149912,5.53658126,3.876105059,3.876105059,2.339632202,2.339632202,1.286449932,0.826742777,12.01114612,12.17033346,176.032088,1.666666667,2.25,2.666666667,-0.61,168.06,2.132115028,10.27180556,-1.697962963,4,6.041840829,5.969305288,0.0,0.0,0.0,5.969305288,12.46266245,4.794537184,34.16666667,1,1,1,1,0,1,1,0
81,305.0382098,5.074586063,3.431698411,3.431698411,2.817427517,2.817427517,1.923981799,1.120969646,0.0,17.5408645,180.0633881,1.333333333,1.833333333,2.416666667,-1.56,168.06,1.895375402,10.48486111,-0.369814815,6,5.749511833,0.0,0.0,0.0,12.39368714,0.0,6.420821623,6.420821623,41.66666667,0,0,1,1,0,0,0,0
82,559.5561849,7.194305874,4.577084214,5.595029218,3.990568329,4.577084214,2.567020736,1.575518244,44.87655915,11.25083777,260.0297186,1.454545455,2.090909091,2.590909091,-1.53,247.031,3.453383332,11.81749711,-4.967774278,11,18.31189916,13.79200241,0.0,0.0,0.0,13.79200241,24.53980033,13.8256584,54.9566251,1,1,1,1,0,0,0,0
83,240.2879489,4.698377303,2.688080385,2.688080385,1.812045589,1.812045589,1.091172246,0.592465594,5.969305288,5.563451492,117.0425931,1.3,1.8,2.2,-1.38,110.048,0.565412995,10.2691421,-0.933641975,4,0.0,5.969305288,0.0,24.26546827,0.0,11.65669156,0.0,0.0,20.05893519,1,1,1,1,0,1,0,1
84,635.0746548,10.30806041,7.998773377,10.3680388,6.796997633,9.609255522,6.482175992,4.931274012,46.24737705,0.0,364.0242564,0.743589744,1.205128205,1.692307692,-0.44,351.172,5.178431117,10.90929182,-1.697338435,12,48.8317311,0.0,0.0,0.0,0.0,0.0,61.41178456,23.68431477,72.98599292,0,0,1,0,1,0,0,0
85,209.9198834,4.201907263,2.824131184,2.824131184,1.457012673,1.904226268,1.127414669,0.597652238,0.0,0.0,119.0582431,1.538461539,2.0,2.307692308,-1.77,112.109,3.621808126,10.23630212,0.039907407,3,5.749511833,47.7544423,0.0,0.0,0.0,17.74406608,13.34455882,4.794537184,22.37717593,0,0,1,1,0,0,0,0
86,86.10749561,4.03658126,2.786075375,2.786075375,1.477828803,1.477828803,0.649213498,0.167465307,0.0,6.606881965,92.0109586,1.833333333,2.333333333,2.333333333,-0.57,84.03,0.810455262,9.873333333,-0.369814815,2,0.0,0.0,18.19910121,12.13273414,6.544756406,0.0,6.103966388,0.0,23.33333333,0,0,1,1,0,1,0,0
87,140.9737366,4.947264863,2.618261737,2.618261737,1.786488489,1.786488489,0.902340591,0.350229475,30.24664353,0.0,147.0531578,1.2,1.1,1.4,-1.06,138.058,2.450658096,9.855740741,-1.931851852,5,0.0,11.93861058,0.0,0.0,0.0,11.93861058,12.52478801,9.589074368,41.83333333,2,2,1,1,0,1,0,1
88,753.9788373,10.14706571,9.209289165,9.209289165,8.299247443,8.299247443,5.153470701,3.702850898,5.428790392,33.97802727,288.2453156,1.0,1.619047619,2.339285714,-0.63,260.207,1.837078375,12.26477372,-0.08827339,2,5.749511833,0.0,34.94737391,84.95327547,12.13273414,5.783244946,71.31801377,0.0,45.5,0,0,1,1,0,0,1,0
89,459.0028659,7.43042811,4.317724175,4.317724175,3.812506039,3.812506039,2.164681597,1.491373873,36.80985867,36.08266112,224.0585775,1.230769231,2.076923077,2.461538462,-1.77,212.116,2.484272212,11.12942793,-1.08792335,9,12.20793278,5.969305288,0.0,0.0,12.96557803,5.969305288,36.80985867,14.32593732,53.0,1,1,1,0,0,0,0,1
90,307.5637747,4.327185822,2.933061259,2.933061259,2.123168125,2.123168125,1.291690175,0.078092629,10.39900058,5.749511833,149.0476785,1.272727273,2.0,2.272727273,-1.07,142.093,3.017821871,10.14372685,-4.666666667,5,5.749511833,10.39900058,18.19910121,0.0,0.0,10.39900058,0.0,10.39900058,7.574074074,0,0,1,1,0,0,0,0
91,430.827248,7.092224153,4.267025738,5.143525339,3.067694168,3.067694168,2.579511904,1.348501199,36.9920528,0.0,227.0906059,1.352941177,2.117647059,2.529411765,-1.27,214.112,3.12334558,10.21500031,-1.301460297,9,0.0,11.93861058,0.0,0.0,6.420821623,11.93861058,24.41586555,9.589074368,43.0,2,2,1,1,1,0,0,0
92,577.5257954,10.34915521,6.915766907,6.915766907,5.544004097,5.544004097,3.692321152,2.006550231,23.88763113,35.95454174,322.1198574,1.190476191,1.904761905,2.523809524,-1.82,300.228,4.267132721,12.08417562,-1.296235228,6,11.7292271,11.93861058,0.0,24.26546827,6.420821623,11.93861058,37.95302849,9.589074368,92.0,2,2,1,1,0,0,0,0
93,289.7237977,7.194305874,3.971007039,4.56200947,2.618022907,3.877675541,2.764849016,1.261435039,44.93868471,0.0,260.0297186,1.538461539,2.307692308,2.846153846,-0.09,247.031,5.848400351,10.87259023,-4.83308642,11,18.31189916,13.79200241,0.0,0.0,0.0,13.79200241,24.53980033,13.8256584,46.50906456,1,1,0,1,1,0,0,0
94,406.2684453,7.348353872,4.197596655,4.197596655,3.478541596,3.478541596,2.270069222,1.058931007,0.0,0.0,234.1732133,1.375,2.0,2.5625,-1.59,212.116,3.26101108,11.40887272,0.114814815,9,0.0,86.74681949,0.0,0.0,0.0,17.74406608,18.94560963,4.794537184,49.52725143,0,0,0,1,1,0,0,1
95,2160.386513,30.55509832,24.00323765,24.00323765,18.02589002,18.02589002,12.99123446,8.286451074,90.52427724,42.24492876,867.131253,0.941176471,1.567164179,2.202898551,-4.42,831.329,13.60059294,12.69297455,-1.343327664,29,0.0,113.5149882,45.92300912,0.0,6.420821623,43.02613554,173.5763855,9.589074368,125.5,2,2,0,1,1,0,0,0
96,171.3673488,4.680739213,2.925131184,2.925131184,2.272429169,2.272429169,0.955331676,0.452632399,24.40127303,0.0,148.0371734,1.6,2.1,2.3,-1.1,140.05,3.848565935,10.77925076,-1.739073654,6,6.103966388,11.93861058,0.0,0.0,0.0,11.93861058,6.103966388,9.589074368,34.58333333,2,2,1,1,0,0,0,0
97,1116.383091,19.27958332,13.4289369,15.0381022,11.64469843,14.6310562,9.576352212,5.790498098,0.0,5.817862778,548.0444559,1.070175439,1.771929825,2.456140351,-2.96,526.111,5.371071616,10.89397156,-0.226572462,1,0.0,0.0,13.8474744,101.3414801,0.0,0.0,106.9425309,0.0,74.83333333,0,0,1,0,0,0,1,0
98,2.0,1.414213562,0.894427191,0.894427191,0.136082764,0.136082764,0.0,0.0,0.0,0.0,32.02621475,1.285714286,1.928571429,1.928571429,-0.86,28.01,-4.470784314,3.777777778,0.75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4444444,0,0,1,1,1,1,0,0
99,571.6385353,10.85046029,9.179963579,9.179963579,9.027570389,9.027570389,6.25267736,4.163115231,0.0,28.12619078,402.3497807,1.0,1.6875,2.1875,-0.71,356.295,15.03388953,12.26889267,-0.36211404,3,5.749511833,0.0,68.3735413,116.1686333,6.420821623,10.11812686,75.70690909,15.87497995,48.66666667,0,0,0,1,0,1,0,0
100,224.5324319,6.308060413,3.588961869,5.126641809,2.333808238,3.419084537,2.293523982,0.767520568,0.0,11.21924332,171.0531578,1.454545455,1.909090909,2.181818182,-0.24,158.092,8.610843344,11.14509259,-0.379836546,3,0.0,91.53649165,19.76538045,6.9237372,0.0,17.74406608,31.02274752,4.794537184,26.77886561,0,0,1,1,0,0,0,0
101,135.3640961,3.125897658,1.261801681,1.691011045,0.942523706,1.961291813,0.738295074,0.150587842,17.91832585,0.0,140.9827089,1.333333333,1.888888889,1.888888889,-0.9,134.991,4.94,8.977407407,-1.636898148,5,0.0,34.00460085,0.0,0.0,0.0,11.93861058,13.34455882,9.589074368,33.83333333,2,2,1,1,0,0,0,0
102,851.1227865,16.09866187,12.43515478,12.43515478,11.43515478,11.43515478,8.38459048,3.358503582,0.0,6.103966388,607.0815697,0.894736842,1.52173913,2.473684211,-3.42,580.143,12.08703024,12.62684059,-0.379836546,1,0.0,0.0,53.52023575,104.1248118,0.0,0.0,106.9425309,0.0,86.87875285,0,0,1,1,0,0,0,0
103,1760.61252,24.42777712,15.1011891,20.60797463,11.51415859,13.69245576,11.17211742,4.585887212,84.55497195,41.60735208,823.1414237,0.904761905,1.523809524,2.158730159,-2.44,783.285,13.3506213,12.62684059,-5.559021169,28,36.25988634,23.46809137,39.45683375,6.420821623,37.09900013,69.14135342,64.25662157,50.69749222,100.8038337,0,0,1,1,1,0,0,0
104,481.2733343,17.59866187,10.73438103,13.72527126,8.949669033,11.41924726,9.310459844,3.798553119,84.55497195,35.85449847,556.2324826,1.085714286,1.742857143,2.285714286,-1.3,524.693,6.428684816,12.62684059,-5.559021169,23,36.25988634,23.46809137,13.8474744,0.0,30.67817851,40.33416525,64.25662157,31.57701771,73.71582565,0,0,1,0,1,0,0,0
105,233.1372664,5.414213562,3.125730372,3.125730372,2.473973055,2.473973055,1.245134123,0.656467881,36.35060992,0.0,192.0270026,1.444444444,1.888888889,2.0,-1.63,184.059,4.998517177,10.31555556,-2.738425926,7,6.103966388,17.90791586,0.0,0.0,0.0,17.90791586,18.44269406,14.38361155,54.25,3,3,1,1,0,1,0,0
106,569.1705594,6.485269665,4.392858618,4.392858618,4.562570985,4.562570985,2.764859756,1.116432633,6.103966388,6.606881965,192.0270026,1.125,2.25,2.625,-1.38,184.059,1.074893623,10.47726852,-0.097222222,5,12.20793278,0.0,18.19910121,12.13273414,6.420821623,0.0,24.53980033,0.0,52.33333333,0,0,1,1,0,1,0,0
107,453.3049583,16.0213116,12.29245805,12.29245805,9.83370946,9.83370946,7.596536283,5.70917971,111.9383227,17.31580237,518.256227,0.583333333,0.916666667,1.083333333,-1.03,508.12,3.845969525,11.11018763,-1.115588192,18,50.34047783,0.0,45.44866694,0.0,0.0,6.410095306,42.72776471,4.736862954,92.66666667,0,0,1,1,0,0,0,0
108,235.171784,6.968432913,4.54660986,4.54660986,3.455164039,3.455164039,2.270069222,1.48766625,45.13547137,0.0,221.0899372,1.333333333,1.933333333,2.4,-0.73,206.089,2.63941859,10.74091167,-4.914178634,7,24.35373999,7.822697123,0.0,0.0,6.9237372,7.822697123,37.56750392,9.088795447,48.83333333,0,0,0,1,0,0,1,0
109,2174.823843,32.55509832,26.54894517,28.05746438,22.25841255,22.25841255,16.21219124,7.597006482,84.55497195,41.60735208,1055.360525,0.75,1.690909091,2.345454546,-2.44,987.472,23.6121932,12.7395771,-5.57657003,28,36.25988634,23.46809137,101.0933253,38.52492974,37.09900013,69.14135342,147.7273027,50.69749222,127.6928337,0,0,1,1,0,0,0,0
110,171.3673488,5.647065708,3.125730372,3.125730372,2.602857228,2.602857228,1.917216701,1.090548677,0.0,17.06247516,190.1065903,1.285714286,1.857142857,2.428571429,-1.51,176.138,1.277891157,9.199537037,-0.296712963,3,0.0,0.0,30.33183534,5.917906046,0.0,0.0,13.02770359,4.794537184,34.5,0,0,1,1,0,0,0,0
111,569.1704651,16.81096817,9.94971273,9.94971273,8.625988407,8.625988407,6.754020141,2.526548234,23.88763113,17.11221722,459.2194948,1.03,1.95,2.5,-1.71,420.205,3.646722911,11.40887272,-1.012535273,4,5.749511833,11.93861058,13.8474744,68.3735413,19.18694784,11.93861058,71.13195343,9.589074368,97.66666667,2,2,1,0,0,0,0,1
112,224.3672689,5.574586063,3.431698411,3.431698411,2.719449317,2.719449317,1.531009798,0.739510888,5.969305288,16.98174072,171.0531578,1.583333333,2.166666667,3.0,-0.61,162.084,5.074576063,10.48486111,-0.787037037,6,12.20793278,5.969305288,0.0,19.38639965,0.0,5.969305288,37.62962948,14.26826309,24.66666667,1,1,1,1,0,0,0,0
113,488.4420408,8.524075806,5.686375131,5.686375131,4.146030898,4.146030898,2.998842495,1.48766625,37.05386203,5.817862778,268.0794321,1.444444444,2.055555556,2.822222222,-1.53,252.09,2.992733564,10.09087065,-1.35407124,7,24.05195357,0.0,6.066367069,47.73109893,6.066367069,5.817862778,24.53980033,4.736862954,48.83333333,0,0,0,1,1,0,0,0
114,72.58027135,2.64273441,1.170530223,1.170530223,0.669403335,0.669403335,0.571131301,0.0,5.969305288,0.0,89.04767846,1.857142857,2.285714286,2.285714286,-0.57,82.038,1.280136054,9.725324074,-1.157407407,3,0.0,5.969305288,0.0,0.0,0.0,5.969305288,6.420821623,4.794537184,25.33333333,1,1,0,1,0,1,0,0
115,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01872406,2.5,2.5,2.5,-0.04,14.007,-104.04,7.0,1.0,1,0.0,0.0,0.0,0.0,0.0,6.7890761,0.0,4.794537184,10.0,0,0,1,1,0,0,0,1
116,984.7928506,16.09866187,10.52861493,13.52891326,7.988495086,10.52861493,7.255631433,3.663328373,111.9383227,13.01697727,504.1690349,0.875,1.473684211,2.3125,-1.3,472.182,12.81569956,12.13273427,-1.507951833,13,67.08150471,419.2623718,0.0,0.0,6.066367069,15.64539425,69.41002225,18.94745182,119.3652764,0,0,0,1,0,1,0,0
117,706.05435,18.70190726,16.31355637,16.31355637,14.03852328,14.03852328,11.01938757,4.69711222,12.20793278,18.6287544,504.1690349,0.444444444,1.176470588,1.933333333,-2.36,472.182,1.312840333,10.51064909,-0.831018519,3,0.0,0.0,25.60935935,104.1621334,0.0,58.23071649,108.9610471,4.736862954,120.08333333,0,0,1,1,0,0,0,0
118,2.0,1.0,0.447213596,0.447213596,0.0,0.0,0.0,0.0,0.0,0.0,31.01838972,3.0,3.0,3.0,-0.04,28.01,-27.04,7.680555556,0.0,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,12.14580722,0.0,0.0,0,0,1,1,0,0,0,0
119,1727.925403,24.05509832,17.52522564,20.56731503,14.72097616,17.06454127,11.61611357,4.571343077,84.55497195,41.60735208,853.1156029,1.041666667,1.75,2.37037037,-2.44,811.295,13.91842833,12.73373855,-5.575925609,28,36.25988634,23.46809137,25.60935935,0.0,37.09900013,69.14135342,63.75370599,50.69749222,108.2331294,0,0,1,1,1,0,0,0
120,1459.72597,17.59866187,13.96543564,13.96543564,11.33562455,11.33562455,7.82457637,3.56200947,84.55497195,35.64448084,613.0082715,1.352941177,1.977391303,2.470588235,-2.97,524.693,4.070234884,13.24305077,-5.546064349,18,36.25988634,21.33513764,0.0,12.13273414,35.64448084,35.62945505,68.59025144,27.22508522,129.7629673,0,0,1,0,1,0,0,0
121,981.3274764,16.09866187,7.59942312,11.1446653,4.663357648,10.40840518,7.914541993,2.908915358,82.82520687,0.0,427.0198993,1.176470588,1.852941177,2.415084507,-1.44,413.176,6.724301321,11.25189389,-5.473741653,19,24.16736332,21.33513764,0.0,0.0,6.196843572,15.64539425,24.53980033,31.96194817,58.21413462,0,0,1,1,0,0,0,1
122,162.2230164,5.485269665,3.217863939,3.217863939,2.24972252,2.24972252,1.521694161,0.672860901,0.0,17.2485355,160.1000484,1.4,2.2,2.6,-0.2,148.073,1.333916224,10.03932634,-0.927962963,6,0.0,0.0,0.0,13.34455882,6.544756406,17.2485355,6.420821623,4.794537184,38.83333333,0,0,0,1,1,0,0,0
123,10.26466251,1.732050808,0.881855088,0.881855088,0.0,0.0,0.0,0.0,6.286160523,0.0,81.93217136,1.833333333,1.833333333,1.833333333,-0.53,78.96,-14.58,9.0,-0.5725,3,0.0,34.00460085,0.0,0.0,0.0,6.286160523,0.0,4.794537184,19.66666667,0,0,1,1,0,0,0,0
124,235.171784,6.112590865,4.165727316,5.488729896,2.817649879,3.473677693,1.923981799,0.896782603,26.819706,6.606881965,221.0899372,1.0,1.375,2.0,-0.09,203.022,10.22,10.25364182,-4.742887023,8,6.103966388,7.822697123,0.0,13.34455882,0.0,7.822697123,13.34455882,13.8256584,33.16666667,0,0,1,1,0,0,0,0
125,585.1490835,9.952397498,5.953692975,5.953692975,4.446582108,4.446582108,3.857457212,2.789909526,11.72215889,12.84164325,268.0794321,1.3,1.8,2.4,-1.32,256.172,7.422420004,9.709768519,-1.138611111,5,0.0,0.0,18.19910121,25.93115606,0.0,0.0,36.80985867,4.736862954,42.66666667,0,0,0,1,1,0,0,0
126,176.8771238,5.53658126,3.203693406,3.203693406,3.69098989,3.69098989,1.917655097,0.64921349,24.40127303,6.606881965,180.0633881,1.363636364,2.181818182,2.636363636,-0.86,168.06,4.154841685,10.14421296,-1.697962963,7,12.20793278,5.969305288,0.0,0.0,0.0,18.59809444,25.42824048,9.589074368,34.41557449,1,1,1,0,1,0,0,0
127,275.1727756,7.221032672,4.29960521,5.829901953,3.293262878,4.48523529,3.293262878,1.289774594,45.13547137,0.0,260.0297186,1.05,1.625,2.125,-1.3,247.031,3.201490511,10.50269747,-4.730487804,10,24.41586555,7.822697123,0.0,0.0,0.0,7.822697123,30.70589228,13.8256584,46.55417231,0,0,0,1,1,0,0,0
128,57.05865003,2.64273441,1.766145489,1.766145489,1.079011793,1.079011793,0.467829884,0.0,5.969305288,0.0,90.03169405,1.5,2.0,2.0,-0.57,84.03,1.72154519,9.368055556,-1.076481482,3,0.0,5.969305288,0.0,13.34455882,6.076020107,5.969305288,19.38639965,4.794537184,23.16666667,1,1,1,1,0,0,0,0
129,1273.329426,18.63171317,11.42446827,14.72611861,9.645989721,12.67463475,9.965617272,3.29695309,84.55497195,47.52525813,614.1472675,1.0,1.620689655,2.275862069,-2.44,580.384,7.32421875,12.65347189,-5.572895809,28,36.25988634,23.46809137,0.0,6.420821623,37.09900013,69.14135342,49.58937636,50.69749222,103.9914805,0,0,1,1,0,0,0,0
130,420.8199937,10.75612661,5.749640156,7.713327954,4.657542374,5.825958545,3.97897261,1.770578623,84.55497195,0.0,356.0733148,1.125,1.916666667,2.416666667,-0.44,339.135,3.629203449,11.91792687,-5.559021169,17,18.31189916,15.64539425,0.0,0.0,0.0,23.46809137,24.60192589,31.57701771,54.18049289,0,0,1,0,1,0,0,0
131,1148.949793,12.45003356,8.622210543,11.63787787,6.525935007,9.759838834,5.241196105,2.569694053,59.0918897,24.03987866,464.3137891,1.083333333,1.826086957,2.416666667,-2.08,474.216,6.26300696,11.10932633,-5.577037037,15,30.16871916,21.33513764,0.0,37.10711152,12.26321064,28.58983598,12.20793278,18.34940556,52.16666667,0,0,0,1,1,0,0,0
132,145.3883389,3.931851653,2.1342904,2.1342904,1.670820393,1.670820393,0.770820393,0.348414192,0.0,6.606881965,103.0421992,1.75,2.0,2.125,-0.53,98.084,1.073981897,8.645555556,-0.953703704,1,0.0,0.0,0.0,6.9237372,0.0,0.0,19.44852521,0.0,19.16666667,0,0,1,1,0,0,0,0
133,853.2539995,7.55923663,4.009996015,6.069549705,3.285046029,4.782617988,2.825005469,1.077096429,36.67133136,17.11221722,249.9548394,1.142857143,2.071428571,2.619047619,-1.81,243.065,3.597300807,11.55003008,-1.707314815,8,12.33186756,11.75641644,0.0,6.9237372,6.420821623,18.01463068,24.85665557,18.67786981,46.76800501,0,0,0,1,1,0,0,0
134,577.5257954,14.69981339,11.80806073,11.80806073,11.41305965,11.41305965,9.531841356,8.666244579,5.969305288,35.48984985,330.2194948,1.153846154,1.692307692,2.384615385,-0.61,300.228,16.95,10.22659037,-0.748183309,2,0.0,5.969305288,67.02290863,38.02201416,6.420821623,5.969305288,97.1873606,4.794537184,66.66666667,1,1,0,1,0,1,0,1
135,289.9017745,6.112590865,3.912427651,5.451852223,2.149521969,3.684416701,1.529449222,0.665696688,26.50285076,0.0,240.0636988,1.6,2.0,2.466666667,-0.46,225.052,3.059477387,10.36860654,-0.943865741,8,0.0,62.79260201,0.0,0.0,0.0,19.41666259,31.02274752,14.21058886,34.79609316,1,1,0,1,1,1,0,0
136,133.7744375,4.454507022,2.445254046,2.445254046,1.639520459,1.639520459,0.907286452,0.370081651,17.35360105,6.420821623,131.0582431,1.714285714,2.285714286,2.428571429,-0.9,122.059,2.450658096,9.993880386,-1.141574074,4,12.70698215,5.969305288,0.0,0.0,6.420821623,11.75255023,12.52478801,9.589074368,25.5,0,0,0,1,1,0,0,0
137,207.7592865,4.931851653,2.3842904,2.3842904,1.477828803,1.477828803,0.902888513,0.512688452,23.0751666,0.0,122.0367794,1.181818182,1.777777778,2.333333333,-1.29,116.075,0.978234136,8.287592593,-1.189814815,5,0.0,0.0,18.19910121,12.13273414,0.0,0.0,0.0,0.0,35.16666667,0,0,1,1,1,0,0,0
138,1751.864438,24.55509832,14.10368516,19.72916332,11.6764855,16.92784294,11.01938757,4.39711222,96.76290472,41.60735208,837.1570738,1.0,1.683333333,2.314285714,-2.48,795.296,12.57172758,12.6421127,-5.561815476,28,36.25988634,110.9900111,13.8474744,0.0,5.414990469,69.14135342,63.93976633,50.69749222,132.8476021,0,0,1,0,0,1,0,0
139,20.0,1.732050808,1.204124145,1.204124145,0.622008468,0.622008468,0.0,0.0,6.21460058,0.0,73.01637834,2.0,2.0,2.0,-0.53,68.031,3.14,7.680555556,-0.861111111,3,0.0,12.21632494,0.0,0.0,0.0,6.21460058,0.0,4.794537184,16.33333333,0,0,0,1,0,0,0,1
140,62.56842503,2.64273441,1.023334547,1.023334547,0.316227766,0.316227766,0.0,0.0,5.969305288,0.0,88.01604399,1.0,1.833333333,1.833333333,-1.38,88.018,1.14,9.543981482,-2.268518519,3,0.0,5.969305288,0.0,6.9237372,0.0,5.969305288,6.9237372,4.794537184,14.0,1,1,0,1,0,1,1,0
141,272.1431256,5.109060905,2.684725725,2.684725725,1.989052761,1.989052761,1.22696987,0.602585558,23.3452068,11.53609855,137.0476785,1.166666667,1.75,1.833333333,-1.21,130.082,0.753320802,10.26685185,-0.719907407,5,0.0,51.58210823,0.0,0.0,0.0,23.50510047,0.0,0.0,28.05444444,0,0,0,1,0,1,0,0
142,633.5340644,10.18735917,5.996366959,5.996366959,4.057260431,4.057260431,2.640964787,1.275016954,26.86756225,6.420821623,310.1648993,1.181818182,1.96969697,2.727272727,-1.1,284.139,4.196814349,11.6634981,-1.299634376,9,6.041840829,5.969305288,0.0,30.6862899,6.420821623,11.75255023,24.9253249,9.589074368,55.90581131,1,1,1,1,0,1,0,0
143,392.1134351,7.259037475,4.54660986,4.54660986,3.494365704,3.494365704,2.597533498,1.936111431,0.0,17.91984529,230.0902715,1.166666667,1.933333333,2.6,-2.14,216.108,1.680435834,10.06351064,-1.04626286,6,5.752853607,0.0,0.0,17.69618563,12.84164325,5.783244946,12.84164325,4.794537184,51.83333333,0,0,1,1,0,0,0,0
144,133.3640961,4.03658126,2.092902664,2.092902664,1.084723626,1.084723626,0.552730943,0.151225725,11.88721133,0.0,133.0487411,1.0,1.25,1.375,-1.32,126.116,0.841205377,9.881944444,-0.967592593,3,0.0,5.969305288,0.0,12.13273414,0.0,12.18390587,0.0,4.794537184,29.33333333,1,1,1,0,0,1,0,0
145,589.7584635,16.09866187,10.06377512,10.06377512,8.988391115,8.988391115,7.283602362,5.408639911,86.77135571,11.16387794,457.1709815,1.0,1.545454546,2.181818182,-0.73,472.182,1.520844812,12.24491507,-1.416713908,16,0.0,0.0,0.0,0.0,0.0,0.0,75.13500784,13.8256584,73.5,0,0,1,1,0,0,0,0
146,126.6909299,3.308060413,2.633786154,2.633786154,1.928698767,1.928698767,0.35739023,0.382688466,13.8474744,13.8474744,117.0578492,1.666666667,1.833333333,1.833333333,-0.53,110.048,5.43,9.805324074,-4.914178634,5,0.0,13.8474744,0.0,13.8474744,0.0,13.8474744,13.8474744,9.589074368,20.33333333,1,1,1,0,0,0,0,1
